Motif,NL/AD,NL/MCI,MCI/CONV,AD/CONV,NL/ER(NL),NL/DD(NL),AD/DD(AD),AD/ER(AD)
171230,0.209,0.0384,0.0226,0.2712,0.0002,0.0002,0.0002,0.0002
19063,0.0174,0.2204,0.437,0.1096,0.0002,0.0,0.0,0.0002
533158,0.0402,0.2548,0.391,0.007,0.0,0.0014,0.0002,0.0
19067,0.0222,0.2656,0.3798,0.046,0.0002,0.0,0.0,0.0004
19069,0.3062,0.3448,0.4648,0.1372,0.0002,0.093,0.1006,0.0002
533157,0.0416,0.279,0.046,0.054,0.08,0.0306,0.0522,0.0076
533150,0.0018,0.2244,0.1944,0.147,0.0,0.0,0.0,0.0
93630,0.0626,0.273,0.131,0.4848,0.0002,0.0064,0.0002,0.0028
838379,0.0624,0.1442,0.4678,0.2832,0.0002,0.0002,0.0002,0.0002
41917,0.0708,0.1746,0.2014,0.462,0.0002,0.0,0.0,0.0002
103278,0.1406,0.227,0.1356,0.0718,0.0002,0.4084,0.2926,0.0002
533487,0.3852,0.3812,0.2248,0.443,0.4398,0.0,0.0,0.2142
533486,0.4444,0.3036,0.217,0.2974,0.0002,0.0002,0.0002,0.0002
533485,0.4684,0.225,0.1972,0.4654,0.4276,0.0,0.0,0.0772
533483,0.4844,0.1756,0.112,0.469,0.228,0.0,0.0,0.1516
314331,0.0314,0.179,0.4282,0.3296,0.0002,0.1008,0.0428,0.0002
551327,0.4734,0.4798,0.4374,0.421,0.0036,0.304,0.2074,0.0002
559155,0.0002,0.0474,0.0652,0.3878,0.2818,0.0002,0.0002,0.0002
82333,0.154,0.3548,0.392,0.2788,0.386,0.0038,0.1372,0.0014
82335,0.0822,0.1904,0.1002,0.3068,0.3306,0.0,0.0,0.0518
82334,0.0008,0.2098,0.0056,0.0626,0.1642,0.0,0.006,0.0002
25531,0.0214,0.2908,0.158,0.3062,0.0002,0.0,0.013,0.0002
25533,0.0576,0.4292,0.2406,0.2304,0.062,0.0,0.0,0.0558
551322,0.2354,0.1272,0.1644,0.0364,0.0002,0.0002,0.0002,0.0002
2283,0.0026,0.2216,0.0066,0.1752,0.0002,0.0,0.0,0.0002
2285,0.0108,0.2572,0.0094,0.4666,0.0002,0.0,0.0,0.0002
2286,0.0002,0.0748,0.0152,0.0114,0.0002,0.0044,0.0002,0.0002
2287,0.0004,0.3068,0.0846,0.0434,0.0002,0.1696,0.0314,0.0002
420558,0.0542,0.2792,0.4182,0.0724,0.0002,0.0,0.374,0.0002
16809,0.0,0.1616,0.0372,0.0736,0.0,0.0,0.0,0.0
546254,0.1446,0.46,0.4274,0.3362,0.0002,0.0086,0.0116,0.0002
17302,0.0064,0.4506,0.0246,0.3316,0.0586,0.0002,0.0002,0.0002
17303,0.0562,0.019,0.0332,0.123,0.419,0.0,0.0064,0.009
17301,0.1658,0.2048,0.1342,0.1362,0.0,0.0004,0.0,0.0
17307,0.2412,0.127,0.435,0.4254,0.0002,0.0,0.0,0.0002
575911,0.2022,0.4002,0.2514,0.4146,0.0226,0.0,0.0,0.3216
17305,0.3132,0.3746,0.4696,0.2472,0.0002,0.0002,0.0002,0.0002
166621,0.4058,0.343,0.4338,0.244,0.0002,0.0,0.0012,0.0002
52318,0.0242,0.0968,0.2766,0.1126,0.0002,0.0002,0.0002,0.0002
166622,0.4368,0.4814,0.4542,0.4992,0.2962,0.0,0.0,0.2428
173799,0.3514,0.464,0.1292,0.1032,0.0002,0.0,0.02,0.0002
575919,0.388,0.4,0.161,0.0698,0.4302,0.0,0.0,0.3512
557791,0.1798,0.313,0.198,0.1142,0.467,0.0,0.0,0.1006
70089,0.0238,0.0818,0.0098,0.0498,0.0002,0.0002,0.0002,0.0002
10654,0.0236,0.4708,0.3468,0.0576,0.0002,0.0002,0.0002,0.0002
10301,0.0054,0.3396,0.074,0.2088,0.0,0.0012,0.0,0.0
278979,0.0,0.2048,0.1954,0.0368,0.0,0.2634,0.2802,0.0
269419,0.253,0.4826,0.4712,0.3852,0.0,0.0,0.0,0.0
182235,0.4198,0.1288,0.0996,0.2762,0.0734,0.0,0.0004,0.0198
182237,0.2126,0.2586,0.3348,0.247,0.0002,0.0252,0.4624,0.0002
6284,0.342,0.1378,0.0838,0.216,0.0,0.0032,0.0,0.0
824165,0.0772,0.4678,0.437,0.072,0.0002,0.2272,0.1154,0.0002
824163,0.0102,0.2988,0.1198,0.0052,0.0016,0.4772,0.0424,0.0002
829183,0.0946,0.2168,0.197,0.2742,0.1204,0.0,0.0002,0.0068
824169,0.1938,0.143,0.323,0.3638,0.0002,0.004,0.0114,0.0002
676791,0.2354,0.1824,0.3866,0.0738,0.01,0.0,0.0894,0.0056
676797,0.1068,0.4624,0.1078,0.4102,0.0002,0.2458,0.1712,0.0006
271335,0.1234,0.4858,0.2764,0.286,0.011,0.0,0.0,0.3206
271339,0.232,0.2848,0.4732,0.3902,0.0026,0.0,0.0,0.1506
558427,0.1046,0.368,0.3942,0.0244,0.0002,0.0186,0.0494,0.0002
70556,0.0238,0.2398,0.1712,0.4656,0.0,0.0,0.0,0.0
2750,0.0426,0.4832,0.0156,0.3014,0.0002,0.0,0.0,0.0002
2751,0.0082,0.2678,0.02,0.4898,0.0002,0.0,0.0828,0.0002
559451,0.0854,0.2346,0.3046,0.0858,0.0,0.0,0.0,0.0
141743,0.1144,0.4626,0.4042,0.2952,0.0,0.0,0.0,0.0014
141742,0.0984,0.3542,0.3562,0.0544,0.0002,0.0338,0.0928,0.0002
70558,0.1116,0.345,0.2522,0.2288,0.0822,0.0,0.0,0.2326
694734,0.4668,0.1556,0.3834,0.4704,0.022,0.0,0.0,0.096
535227,0.4344,0.4764,0.3952,0.4508,0.0002,0.0002,0.0002,0.0002
18071,0.2452,0.0842,0.1576,0.1982,0.0002,0.0002,0.0002,0.0002
5214,0.468,0.4226,0.3802,0.4328,0.0004,0.0,0.0,0.0028
5215,0.1436,0.3926,0.405,0.3032,0.0118,0.0136,0.0,0.3196
5213,0.0706,0.4012,0.2384,0.45,0.0868,0.0,0.0,0.0
50157,0.0806,0.189,0.2718,0.377,0.0002,0.0002,0.0018,0.0002
18415,0.1488,0.0954,0.052,0.2932,0.0002,0.0,0.0012,0.0002
18655,0.4632,0.4288,0.4946,0.4328,0.0002,0.0,0.0,0.0002
18303,0.3864,0.209,0.2002,0.2392,0.0002,0.308,0.3362,0.0002
33197,0.129,0.3966,0.4508,0.163,0.0,0.0,0.0,0.0
33902,0.2484,0.2294,0.0512,0.0652,0.0002,0.0,0.0,0.0002
33903,0.291,0.3774,0.37,0.3426,0.1772,0.0,0.0,0.0918
3054,0.0002,0.1298,0.0208,0.3712,0.0002,0.0026,0.1242,0.0002
33901,0.1562,0.2076,0.1556,0.1086,0.0,0.0,0.0,0.0
3053,0.0016,0.4456,0.0014,0.254,0.0002,0.0,0.0002,0.0002
289886,0.2724,0.2256,0.2622,0.2558,0.0134,0.0006,0.0,0.077
670959,0.4106,0.193,0.208,0.1762,0.0002,0.2886,0.3204,0.0002
181983,0.0946,0.2654,0.4638,0.249,0.441,0.0,0.0,0.0306
270829,0.004,0.327,0.0802,0.3022,0.098,0.3162,0.2036,0.0002
181982,0.2276,0.2606,0.3302,0.0138,0.0012,0.0002,0.0604,0.0006
828325,0.4104,0.0546,0.0848,0.3306,0.0,0.0,0.0,0.0012
828329,0.2038,0.1502,0.3062,0.346,0.0002,0.3692,0.1796,0.0004
142511,0.0466,0.1246,0.3692,0.0268,0.0002,0.0,0.1592,0.0002
142510,0.0232,0.1638,0.0246,0.1048,0.0002,0.0002,0.0002,0.0002
142519,0.2656,0.4582,0.3618,0.249,0.2598,0.0,0.0008,0.0768
544495,0.3468,0.4158,0.367,0.4366,0.0002,0.246,0.4058,0.0002
272460,0.0038,0.3668,0.0044,0.2328,0.0,0.0836,0.012,0.0
183485,0.306,0.0124,0.1634,0.309,0.0396,0.0,0.0,0.0156
576623,0.339,0.368,0.4766,0.4176,0.0002,0.0,0.0,0.0002
560366,0.0208,0.232,0.2446,0.0346,0.0002,0.0004,0.004,0.0002
560367,0.0484,0.2014,0.1752,0.0512,0.0002,0.2142,0.219,0.0002
560365,0.032,0.3284,0.3658,0.0878,0.0002,0.0174,0.0,0.0002
560363,0.328,0.343,0.4858,0.2206,0.0002,0.3646,0.3034,0.0002
36543,0.1634,0.0802,0.33,0.2952,0.0002,0.0,0.0002,0.0002
34487,0.3734,0.179,0.481,0.1278,0.0002,0.3278,0.4746,0.0002
552131,0.2272,0.12,0.0838,0.2654,0.0002,0.0002,0.0002,0.0002
109774,0.4758,0.028,0.0404,0.4338,0.0002,0.0002,0.0306,0.0002
6911,0.353,0.1292,0.091,0.0326,0.0002,0.02,0.1778,0.0002
552134,0.0658,0.221,0.1204,0.3118,0.0002,0.4838,0.179,0.0002
552135,0.412,0.1206,0.1558,0.4042,0.0002,0.0002,0.0002,0.0002
268907,0.058,0.3264,0.3738,0.0298,0.0048,0.4746,0.4116,0.0002
552138,0.035,0.195,0.0898,0.02,0.0002,0.196,0.0436,0.0002
279021,0.0368,0.1932,0.1626,0.042,0.0002,0.001,0.0036,0.0002
33047,0.0002,0.476,0.2174,0.0026,0.2054,0.0002,0.0002,0.0002
171102,0.1348,0.0798,0.0336,0.1246,0.0002,0.0384,0.1154,0.0002
577211,0.1928,0.4948,0.1302,0.478,0.0002,0.0238,0.009,0.0012
577214,0.2286,0.0722,0.0142,0.337,0.0002,0.0,0.0,0.0002
33046,0.0,0.439,0.0068,0.0878,0.0,0.0002,0.0002,0.0
50815,0.1102,0.097,0.3634,0.4534,0.0002,0.0,0.0002,0.0002
35023,0.0396,0.244,0.4998,0.2096,0.0002,0.0934,0.0,0.0002
35022,0.0042,0.249,0.4412,0.0352,0.0002,0.0,0.0,0.0002
50811,0.2584,0.1336,0.233,0.2778,0.0002,0.0,0.0,0.0002
35020,0.0086,0.2436,0.4656,0.0018,0.0002,0.4978,0.0342,0.0002
142011,0.1478,0.1444,0.2406,0.2724,0.0002,0.2842,0.352,0.0002
552686,0.3198,0.4932,0.3526,0.395,0.0002,0.002,0.0534,0.0002
142013,0.365,0.2,0.225,0.444,0.2834,0.0,0.0,0.1832
9911,0.3412,0.35,0.385,0.162,0.0002,0.0002,0.0092,0.0002
9915,0.1184,0.0956,0.469,0.4786,0.0002,0.0002,0.072,0.0002
9917,0.3774,0.3482,0.1048,0.1028,0.0002,0.0002,0.0522,0.0002
9919,0.361,0.4894,0.2302,0.2098,0.0002,0.001,0.0892,0.0002
9918,0.3942,0.3592,0.2646,0.3098,0.0002,0.0002,0.0008,0.0002
60891,0.055,0.3178,0.0282,0.3612,0.0002,0.0006,0.1262,0.0002
50103,0.0142,0.0816,0.1786,0.0614,0.0002,0.0,0.0,0.0056
541614,0.031,0.446,0.2614,0.111,0.084,0.1736,0.449,0.0002
541611,0.3946,0.1514,0.0526,0.3736,0.386,0.0176,0.0,0.19
181229,0.2244,0.0886,0.1144,0.2272,0.0002,0.0276,0.3052,0.0002
546391,0.0602,0.1796,0.4202,0.197,0.2822,0.0,0.0,0.115
181223,0.1566,0.223,0.1794,0.1846,0.0002,0.0576,0.4102,0.0002
531150,0.0528,0.3878,0.214,0.0774,0.4882,0.0,0.0002,0.0096
545623,0.1478,0.3108,0.3038,0.48,0.0046,0.0,0.0,0.0828
551799,0.147,0.1924,0.2934,0.317,0.0002,0.0972,0.3472,0.0002
138299,0.1086,0.318,0.0282,0.0226,0.0,0.0,0.0,0.0
43757,0.0002,0.3892,0.0172,0.1554,0.0002,0.036,0.3908,0.0002
43751,0.0338,0.0816,0.4634,0.3658,0.0002,0.0004,0.0316,0.0002
43758,0.0942,0.4642,0.045,0.3818,0.0002,0.0082,0.0316,0.0002
580479,0.1386,0.4302,0.1778,0.0226,0.0016,0.0002,0.0942,0.0002
559741,0.0456,0.2806,0.3216,0.0088,0.3092,0.0,0.0,0.0112
559742,0.1654,0.411,0.416,0.1496,0.4798,0.0,0.0,0.0448
150699,0.4374,0.151,0.2326,0.1496,0.0158,0.0,0.0,0.0764
116447,0.148,0.3184,0.3874,0.1526,0.0026,0.0,0.0,0.0824
568445,0.0442,0.464,0.3074,0.1742,0.0002,0.2878,0.0028,0.0002
533743,0.2996,0.1512,0.469,0.3104,0.0002,0.261,0.005,0.0002
11422,0.0,0.2496,0.2906,0.0024,0.0002,0.357,0.0734,0.0002
17117,0.0096,0.1658,0.4396,0.0498,0.0002,0.0002,0.0002,0.0002
17115,0.2624,0.1682,0.4134,0.374,0.0,0.0,0.0,0.0008
17111,0.4536,0.492,0.4862,0.413,0.3724,0.0,0.0,0.4504
5022,0.164,0.0316,0.0888,0.0448,0.0,0.0,0.0,0.0
141998,0.3642,0.043,0.0454,0.2304,0.0002,0.0084,0.2842,0.0002
17119,0.4534,0.3386,0.4976,0.272,0.0002,0.0,0.0,0.0002
547447,0.0012,0.3826,0.363,0.018,0.0002,0.0,0.4146,0.0002
4445,0.4252,0.1852,0.3018,0.483,0.0002,0.331,0.2814,0.0002
4446,0.0922,0.1248,0.1266,0.3246,0.0002,0.0034,0.1678,0.0002
4447,0.2388,0.4918,0.2852,0.4962,0.0002,0.0078,0.206,0.0002
281771,0.0788,0.3622,0.4776,0.1906,0.1618,0.0,0.0,0.1194
116191,0.0878,0.3502,0.4574,0.0932,0.0014,0.0,0.0004,0.0004
281775,0.1268,0.3364,0.403,0.2272,0.0002,0.0008,0.0,0.0002
567021,0.1318,0.2878,0.4282,0.201,0.0002,0.0,0.0,0.0002
567022,0.1724,0.1058,0.3368,0.4128,0.0002,0.0,0.0,0.0002
668622,0.4558,0.0716,0.3856,0.084,0.0002,0.0002,0.0014,0.0002
152439,0.3164,0.0814,0.4138,0.1844,0.0002,0.3458,0.3448,0.0002
152926,0.339,0.241,0.0652,0.0732,0.0002,0.0002,0.0014,0.0002
20151,0.44,0.1184,0.1728,0.4948,0.0512,0.0,0.0,0.1038
541290,0.0002,0.2098,0.2594,0.0344,0.0,0.0,0.0,0.0
20155,0.025,0.1674,0.2076,0.3508,0.0002,0.0,0.0,0.0002
20157,0.463,0.2888,0.0842,0.1588,0.0002,0.0,0.0036,0.0002
20159,0.0994,0.236,0.1106,0.2234,0.0002,0.0,0.0,0.0002
20158,0.3936,0.3396,0.0408,0.088,0.0046,0.0,0.0,0.0006
633246,0.1904,0.0196,0.2042,0.4866,0.0614,0.0,0.0,0.4086
298187,0.3418,0.2124,0.3374,0.4316,0.0002,0.0,0.0,0.0012
543807,0.1672,0.2506,0.436,0.0842,0.0012,0.0,0.0,0.2566
139980,0.0178,0.2796,0.0684,0.1976,0.0002,0.0002,0.0002,0.0002
139981,0.4208,0.1048,0.1152,0.3632,0.0002,0.2472,0.2684,0.0002
139982,0.0196,0.2388,0.1604,0.1762,0.0002,0.0002,0.0002,0.0002
139983,0.3206,0.36,0.4992,0.4836,0.0002,0.2568,0.005,0.0002
39647,0.3482,0.1116,0.4266,0.1914,0.0002,0.0,0.0212,0.0002
10463,0.1092,0.226,0.0664,0.2912,0.0,0.0,0.0,0.0
564399,0.1102,0.3908,0.0586,0.4768,0.0376,0.0,0.0,0.414
564423,0.1396,0.2108,0.4492,0.2422,0.0002,0.4474,0.014,0.0002
574309,0.1788,0.3192,0.3666,0.229,0.0,0.0,0.0,0.0004
168925,0.203,0.1488,0.44,0.1104,0.0002,0.0,0.2218,0.0002
168926,0.2284,0.3102,0.299,0.422,0.0002,0.0972,0.1286,0.0002
574302,0.075,0.2008,0.1644,0.0846,0.0002,0.2986,0.0004,0.0004
574307,0.4024,0.259,0.009,0.121,0.0,0.0,0.0,0.0
8910,0.0034,0.3546,0.2314,0.0418,0.0002,0.0002,0.0002,0.0002
8911,0.2148,0.2968,0.4458,0.3464,0.0002,0.0,0.0,0.0002
33759,0.012,0.01,0.2262,0.1944,0.0002,0.0,0.0,0.0002
33757,0.1152,0.1956,0.2246,0.1096,0.0002,0.2312,0.3126,0.0002
33755,0.1516,0.0834,0.379,0.427,0.0698,0.0,0.0,0.3614
8919,0.0922,0.1908,0.4978,0.038,0.4314,0.0,0.0,0.0826
33751,0.0196,0.0056,0.1196,0.1746,0.0002,0.0018,0.0,0.014
5196,0.0178,0.497,0.1478,0.0758,0.0,0.0,0.0,0.0
34254,0.0036,0.4944,0.2726,0.0122,0.0002,0.0,0.0,0.0002
18795,0.2788,0.1806,0.1886,0.3566,0.0,0.0,0.0,0.0
18791,0.431,0.0448,0.0132,0.4576,0.0002,0.0002,0.0002,0.0002
116319,0.2948,0.4474,0.4522,0.3108,0.0002,0.08,0.2568,0.0002
18798,0.348,0.4274,0.3596,0.2834,0.0002,0.267,0.1318,0.0002
18799,0.3676,0.4914,0.4728,0.3912,0.0002,0.0,0.0,0.0002
531630,0.135,0.3794,0.0024,0.2116,0.0002,0.0002,0.0002,0.0002
531631,0.334,0.0192,0.062,0.1534,0.0002,0.1932,0.3314,0.0002
613582,0.1428,0.1716,0.4812,0.339,0.0002,0.0002,0.0024,0.0002
83020,0.0078,0.298,0.0076,0.1576,0.0,0.0044,0.0,0.0
13262,0.0852,0.3432,0.2152,0.0042,0.0002,0.0002,0.0002,0.0002
209822,0.3724,0.1302,0.4296,0.4168,0.0002,0.0002,0.0002,0.0002
28023,0.026,0.0358,0.0974,0.2932,0.0002,0.0002,0.0466,0.0002
528981,0.2818,0.3962,0.3464,0.2238,0.0,0.0,0.0,0.0
694967,0.0682,0.0752,0.117,0.0386,0.0616,0.0,0.0188,0.002
528985,0.0718,0.1972,0.0174,0.3042,0.0,0.0694,0.0236,0.0
529055,0.3512,0.1494,0.047,0.3636,0.0,0.0,0.0,0.0
529054,0.003,0.4054,0.4562,0.0044,0.0,0.0,0.0,0.0
529053,0.0148,0.3566,0.1684,0.1164,0.0,0.0,0.0,0.0
72027,0.3402,0.4478,0.326,0.4982,0.003,0.0164,0.0026,0.0024
72028,0.3954,0.3526,0.2588,0.241,0.3136,0.0,0.0,0.4842
157422,0.1908,0.1668,0.401,0.485,0.0002,0.0398,0.0664,0.0002
157421,0.2068,0.296,0.1052,0.2918,0.0008,0.0,0.0,0.11
699118,0.2274,0.4284,0.3,0.4514,0.0002,0.2184,0.4474,0.0002
13918,0.0082,0.1844,0.1762,0.3128,0.0002,0.0028,0.0,0.0002
5567,0.4274,0.0762,0.161,0.315,0.0002,0.0,0.0274,0.0002
52377,0.069,0.0494,0.486,0.3846,0.06,0.252,0.0,0.001
530859,0.0578,0.4486,0.1788,0.225,0.0002,0.0004,0.0002,0.0002
530589,0.0732,0.0542,0.104,0.108,0.0,0.0,0.0,0.0
34030,0.0224,0.4842,0.2882,0.003,0.0002,0.0024,0.1822,0.0002
72795,0.0574,0.0966,0.21,0.031,0.0002,0.0582,0.0658,0.0002
145886,0.1644,0.0956,0.3982,0.3982,0.014,0.0,0.0004,0.0034
541267,0.0772,0.129,0.0126,0.282,0.0,0.0828,0.0254,0.0
145885,0.448,0.4914,0.2256,0.1794,0.0002,0.0,0.0,0.0002
300,0.0,0.0994,0.0072,0.041,0.0,0.0068,0.0008,0.0
302,0.0052,0.4738,0.3752,0.008,0.0,0.0,0.0,0.0
303,0.093,0.4844,0.342,0.0382,0.0076,0.0006,0.0,0.482
50599,0.444,0.0996,0.4098,0.1292,0.0002,0.2616,0.1168,0.0002
533175,0.33,0.3082,0.1144,0.2654,0.0,0.0,0.0,0.0
89535,0.3082,0.4658,0.1106,0.3912,0.0144,0.0114,0.0012,0.0014
535677,0.162,0.2142,0.1238,0.3858,0.0488,0.0,0.0,0.4862
533179,0.0676,0.2952,0.2934,0.0606,0.0002,0.0002,0.0002,0.0002
19049,0.24,0.0934,0.0104,0.4152,0.0002,0.0002,0.0002,0.0002
19047,0.4046,0.0714,0.2932,0.2816,0.0002,0.0716,0.2186,0.0002
19046,0.1436,0.1882,0.0464,0.2132,0.0002,0.0002,0.0002,0.0002
19045,0.3706,0.2626,0.348,0.276,0.2334,0.0,0.0,0.3668
19043,0.3216,0.0302,0.0378,0.3416,0.002,0.0,0.0,0.0176
296299,0.1496,0.3304,0.412,0.036,0.0,0.0,0.0,0.0
27798,0.2154,0.1764,0.1528,0.2422,0.1376,0.0,0.0,0.0004
149999,0.344,0.1102,0.1122,0.4576,0.3148,0.0,0.0,0.2024
535671,0.3148,0.1608,0.2614,0.4018,0.1066,0.0,0.0,0.0394
304478,0.3098,0.132,0.1114,0.39,0.0512,0.0,0.002,0.0296
145085,0.0602,0.2464,0.2976,0.0874,0.3094,0.0,0.0,0.0668
812759,0.0408,0.414,0.3952,0.3604,0.0002,0.0076,0.3556,0.0002
566135,0.2844,0.4992,0.186,0.0838,0.0002,0.0056,0.0306,0.0002
82316,0.0002,0.3808,0.01,0.1662,0.0,0.132,0.145,0.0
150190,0.366,0.1812,0.3354,0.4942,0.0002,0.0,0.0,0.0002
566139,0.226,0.304,0.3192,0.1152,0.0054,0.0108,0.3446,0.0002
82318,0.0266,0.3192,0.01,0.464,0.0,0.0002,0.0,0.0
551366,0.1282,0.4604,0.441,0.2388,0.0178,0.0,0.0066,0.3596
279259,0.331,0.3012,0.403,0.2804,0.2738,0.0188,0.0,0.4344
297455,0.1464,0.2418,0.0174,0.0288,0.339,0.0,0.0,0.1792
550367,0.2356,0.424,0.3676,0.4288,0.0052,0.0,0.0,0.0206
838125,0.087,0.1294,0.417,0.4156,0.0002,0.0008,0.002,0.0024
117454,0.1886,0.002,0.0034,0.3442,0.0002,0.2974,0.2234,0.0002
117455,0.1476,0.4842,0.4108,0.1392,0.0004,0.0756,0.355,0.0002
117102,0.241,0.224,0.254,0.2498,0.0002,0.0002,0.0002,0.0002
117103,0.2762,0.4676,0.4298,0.298,0.0002,0.2512,0.167,0.0002
76765,0.3582,0.3502,0.0898,0.0546,0.0002,0.0,0.0004,0.0002
297183,0.224,0.371,0.4396,0.079,0.0002,0.0,0.0,0.0788
166350,0.0392,0.1448,0.1026,0.1126,0.3372,0.0,0.007,0.0162
166606,0.2796,0.4948,0.165,0.1174,0.0002,0.0,0.0,0.0002
166604,0.3732,0.1768,0.0474,0.2636,0.0002,0.025,0.0376,0.0002
566251,0.4838,0.4206,0.3836,0.3324,0.0022,0.0,0.0,0.04
559359,0.201,0.4868,0.4288,0.1324,0.0002,0.2468,0.0182,0.0002
566253,0.1654,0.0556,0.2052,0.1168,0.0002,0.0148,0.0106,0.0002
566254,0.4546,0.3616,0.474,0.4062,0.0002,0.3776,0.4246,0.0002
566255,0.3588,0.2424,0.0482,0.1854,0.0002,0.0006,0.088,0.0002
557763,0.12,0.4422,0.0464,0.4644,0.0002,0.0002,0.0002,0.0002
10926,0.1232,0.3954,0.1704,0.4694,0.0002,0.0016,0.0,0.0002
17321,0.369,0.3114,0.4068,0.216,0.0822,0.0,0.0,0.0018
17322,0.0644,0.2186,0.1072,0.0902,0.0002,0.0008,0.0002,0.0002
17323,0.4474,0.1026,0.1258,0.4496,0.0002,0.0,0.0,0.0002
52334,0.001,0.1766,0.3196,0.0114,0.0002,0.0016,0.0002,0.0002
52335,0.0002,0.076,0.254,0.0028,0.0002,0.0,0.0054,0.0002
17326,0.1338,0.1704,0.155,0.116,0.0002,0.0256,0.0014,0.0002
17327,0.4284,0.2318,0.3518,0.0544,0.0,0.0,0.0,0.0
93879,0.1424,0.1832,0.2526,0.257,0.0002,0.1336,0.4072,0.0002
539326,0.4356,0.1502,0.0252,0.1764,0.0054,0.0,0.0,0.0132
539327,0.4038,0.1956,0.2844,0.4602,0.0278,0.0,0.0002,0.054
539323,0.0876,0.4028,0.4034,0.0734,0.0002,0.097,0.0108,0.0002
173470,0.0314,0.4218,0.073,0.4106,0.0002,0.0134,0.0,0.2114
150731,0.0022,0.3168,0.3644,0.0064,0.0,0.0,0.0,0.2208
16985,0.0,0.1944,0.0458,0.0858,0.0,0.1916,0.2006,0.0
551587,0.2624,0.301,0.2876,0.2292,0.0002,0.0002,0.0002,0.0002
678350,0.281,0.48,0.2548,0.4834,0.0002,0.4342,0.1926,0.0004
52191,0.0868,0.162,0.2592,0.459,0.0002,0.0,0.0016,0.0002
551580,0.4558,0.0702,0.1116,0.4718,0.0,0.0,0.0,0.0
182253,0.0806,0.1528,0.183,0.3278,0.4978,0.0,0.0,0.02
33225,0.001,0.1558,0.4322,0.017,0.0,0.0,0.0,0.0
182254,0.4232,0.429,0.1422,0.1106,0.0002,0.0662,0.1522,0.0002
154349,0.4226,0.4684,0.1824,0.1748,0.0002,0.1348,0.1666,0.0002
33221,0.0992,0.4266,0.0568,0.4598,0.0,0.006,0.2738,0.0002
33996,0.046,0.3114,0.1992,0.0022,0.0002,0.118,0.1086,0.0002
271310,0.241,0.1606,0.2584,0.0644,0.0312,0.1878,0.4864,0.0002
166971,0.3482,0.1464,0.1168,0.3096,0.0,0.0,0.0,0.0
18629,0.0,0.074,0.0378,0.154,0.0,0.0,0.0,0.0
27582,0.0086,0.1898,0.1272,0.3384,0.0002,0.0,0.0,0.0002
551574,0.4942,0.488,0.262,0.256,0.0062,0.0024,0.0,0.0006
281343,0.458,0.496,0.2556,0.2512,0.0002,0.242,0.1586,0.0002
138174,0.1222,0.4854,0.2042,0.0316,0.0444,0.0,0.0,0.0096
75166,0.1166,0.2034,0.1406,0.0566,0.0,0.0,0.0,0.0116
158445,0.4418,0.21,0.0282,0.144,0.0002,0.0,0.0,0.0082
34894,0.2158,0.076,0.1206,0.2776,0.0,0.0,0.0,0.0
149966,0.4104,0.345,0.322,0.127,0.0,0.0,0.0,0.0
4589,0.0084,0.3498,0.4646,0.028,0.0002,0.0002,0.0002,0.0002
33229,0.446,0.2746,0.0334,0.1572,0.0002,0.0002,0.0002,0.0002
90990,0.2272,0.1998,0.3188,0.1432,0.0002,0.0472,0.2564,0.0002
534589,0.0034,0.2728,0.0042,0.2028,0.0,0.0,0.0,0.0
4583,0.014,0.411,0.4982,0.0174,0.0002,0.0002,0.0002,0.0002
18493,0.0544,0.4482,0.3188,0.0982,0.0,0.0002,0.0,0.0
313271,0.29,0.4238,0.11,0.1904,0.0002,0.05,0.4806,0.0002
138398,0.0024,0.0604,0.037,0.0082,0.0008,0.2592,0.0708,0.0002
530078,0.0162,0.1962,0.1294,0.4344,0.0,0.0,0.0,0.0
268747,0.4884,0.144,0.045,0.1738,0.0,0.0,0.0,0.0
268990,0.1174,0.37,0.4486,0.2256,0.0172,0.0,0.0,0.0004
36063,0.0014,0.1896,0.3692,0.039,0.0002,0.1248,0.0,0.0002
36061,0.0006,0.2448,0.1882,0.001,0.0002,0.3508,0.0892,0.0002
295581,0.4736,0.0982,0.3164,0.136,0.0,0.0,0.0,0.0
13166,0.0374,0.4462,0.1598,0.0088,0.0002,0.0002,0.0002,0.0002
33255,0.1492,0.4394,0.254,0.387,0.0002,0.0002,0.0024,0.0002
33926,0.0656,0.1472,0.0,0.1468,0.0002,0.0002,0.0002,0.0002
8620,0.0,0.1084,0.0134,0.0512,0.0,0.0,0.0002,0.0
71003,0.19,0.2526,0.4198,0.146,0.0002,0.0002,0.0002,0.0002
33259,0.023,0.4846,0.2176,0.001,0.0584,0.0,0.0,0.0002
533918,0.3632,0.4322,0.3506,0.4704,0.0,0.0,0.0,0.0
76507,0.1512,0.1288,0.027,0.1384,0.0,0.0,0.0,0.0608
91119,0.474,0.1864,0.0794,0.155,0.0002,0.0002,0.0162,0.0002
544127,0.449,0.468,0.3676,0.4914,0.0762,0.001,0.0,0.0702
148380,0.0058,0.0466,0.3484,0.4048,0.0,0.0006,0.0022,0.0
34935,0.1068,0.3234,0.0918,0.4462,0.0002,0.0002,0.0002,0.0002
18158,0.0644,0.2726,0.4228,0.2436,0.0002,0.0,0.0,0.0002
273118,0.2816,0.187,0.1758,0.2046,0.3104,0.0,0.0,0.3708
