Motifs:     Frequencies:
157407      0.00%
181223      0.00%
51183       0.00%
118503      0.00%
568503      0.00%
36591       0.00%
824813      0.00%
109295      0.00%
170471      0.00%
118493      0.00%
544495      0.00%
174717      0.00%
668605      0.00%
171197      0.00%
807915      0.00%
552174      0.00%
543999      0.00%
52205       0.00%
550846      0.00%
290235      0.00%
85631       0.00%
539835      0.00%
118487      0.00%
142591      0.00%
183271      0.00%
315111      0.00%
117231      0.00%
838239      0.00%
799695      0.00%
183277      0.00%
563839      0.00%
617679      0.00%
118510      0.00%
694749      0.00%
550271      0.00%
693213      0.00%
574327      0.00%
50047       0.00%
159198      0.00%
539863      0.00%
174830      0.00%
682365      0.00%
829147      0.00%
560575      0.00%
668635      0.00%
641486      0.00%
416237      0.00%
562655      0.00%
551870      0.00%
538350      0.00%
52087       0.00%
281582      0.00%
183275      0.00%
17407       0.00%
157151      0.00%
546223      0.00%
836535      0.00%
279535      0.00%
544223      0.00%
829115      0.00%
156639      0.00%
39807       0.00%
28287       0.00%
288743      0.00%
290423      0.00%
91103       0.00%
697343      0.00%
546175      0.00%
812663      0.00%
290539      0.00%
829053      0.00%
23535       0.00%
847341      0.00%
23935       0.00%
146135      0.00%
838351      0.00%
70623       0.00%
145885      0.00%
91631       0.00%
152559      0.00%
408542      0.00%
341950      0.00%
533439      0.00%
629229      0.00%
698845      0.00%
551902      0.00%
538303      0.00%
676733      0.00%
168943      0.00%
693211      0.00%
828855      0.00%
611309      0.00%
537583      0.00%
173693      0.00%
288702      0.00%
676823      0.00%
576495      0.00%
118397      0.00%
575871      0.00%
829933      0.00%
85375       0.00%
20223       0.00%
564447      0.00%
828893      0.00%
697326      0.00%
537567      0.00%
445422      0.00%
629485      0.00%
153055      0.00%
93111       0.00%
153071      0.00%
24047       0.00%
174463      0.00%
829023      0.00%
575451      0.00%
182247      0.00%
169599      0.00%
567935      0.00%
535935      0.00%
314347      0.00%
170367      0.00%
174591      0.00%
116463      0.00%
169727      0.00%
40319       0.00%
182141      0.00%
169471      0.00%
183933      0.00%
577207      0.00%
290519      0.00%
564703      0.00%
552159      0.00%
88799       0.00%
812525      0.00%
281343      0.00%
282303      0.00%
183997      0.00%
838111      0.00%
103391      0.00%
561983      0.00%
828279      0.00%
808287      0.00%
812782      0.00%
157310      0.00%
611743      0.00%
828767      0.00%
315005      0.00%
627693      0.00%
89535       0.00%
79583       0.00%
183991      0.00%
698843      0.00%
421087      0.00%
830047      0.00%
173039      0.00%
615403      0.00%
576735      0.00%
668654      0.00%
837215      0.00%
699063      0.00%
566767      0.00%
577147      0.00%
574447      0.00%
830159      0.00%
85471       0.00%
693999      0.00%
93918       0.00%
542975      0.00%
42751       0.00%
551551      0.00%
101823      0.00%
40639       0.00%
289659      0.00%
537535      0.00%
546111      0.00%
577149      0.00%
144863      0.00%
550525      0.00%
552382      0.00%
542655      0.00%
436973      0.00%
694711      0.00%
676791      0.00%
824295      0.00%
60891       0.00%
421358      0.00%
83903       0.00%
668599      0.00%
367486      0.00%
314335      0.00%
184046      0.00%
72447       0.00%
73151       0.00%
563887      0.00%
547199      0.00%
694967      0.00%
28351       0.00%
551359      0.00%
28383       0.00%
544383      0.00%
183927      0.00%
799726      0.00%
93678       0.00%
694973      0.00%
248814      0.00%
830071      0.00%
676845      0.00%
705519      0.00%
51967       0.00%
88047       0.00%
278271      0.00%
668637      0.00%
16127       0.00%
562143      0.00%
170463      0.00%
239581      0.00%
577255      0.00%
544127      0.00%
40383       0.00%
551799      0.00%
302463      0.00%
278143      0.00%
577262      0.00%
91007       0.00%
550782      0.00%
341951      0.00%
435179      0.00%
575167      0.00%
538351      0.00%
289755      0.00%
432621      0.00%
617535      0.00%
838382      0.00%
88543       0.00%
824159      0.00%
313303      0.00%
682715      0.00%
108255      0.00%
158654      0.00%
552631      0.00%
154847      0.00%
93879       0.00%
43519       0.00%
617197      0.00%
52671       0.00%
52191       0.00%
313307      0.00%
542591      0.00%
568543      0.00%
575359      0.00%
575351      0.00%
838591      0.00%
829917      0.00%
282350      0.00%
182135      0.00%
93115       0.00%
116351      0.00%
159214      0.00%
302015      0.00%
639839      0.00%
420829      0.00%
146655      0.00%
682711      0.00%
314295      0.00%
314299      0.00%
575469      0.00%
577259      0.00%
281531      0.00%
544447      0.00%
567007      0.00%
670959      0.00%
445405      0.00%
181759      0.00%
182271      0.00%
838263      0.00%
72639       0.00%
166911      0.00%
269055      0.00%
290174      0.00%
52975       0.00%
84927       0.00%
436717      0.00%
836959      0.00%
371181      0.00%
282079      0.00%
91871       0.00%
414699      0.00%
159454      0.00%
108015      0.00%
414685      0.00%
837983      0.00%
829051      0.00%
826575      0.00%
93919       0.00%
182206      0.00%
550367      0.00%
830446      0.00%
93563       0.00%
825758      0.00%
108271      0.00%
146045      0.00%
85743       0.00%
577214      0.00%
142831      0.00%
173807      0.00%
809567      0.00%
539767      0.00%
682459      0.00%
566975      0.00%
811901      0.00%
535999      0.00%
87007       0.00%
418781      0.00%
23519       0.00%
52351       0.00%
418749      0.00%
829927      0.00%
551295      0.00%
543727      0.00%
807775      0.00%
563647      0.00%
436205      0.00%
273887      0.00%
60798       0.00%
697277      0.00%
697294      0.00%
117887      0.00%
560831      0.00%
576631      0.00%
117375      0.00%
576703      0.00%
107903      0.00%
577239      0.00%
551549      0.00%
560055      0.00%
668631      0.00%
73199       0.00%
584571      0.00%
699095      0.00%
800095      0.00%
92142       0.00%
87519       0.00%
577151      0.00%
577247      0.00%
93883       0.00%
42495       0.00%
838267      0.00%
315003      0.00%
566255      0.00%
698807      0.00%
574959      0.00%
85695       0.00%
539261      0.00%
313271      0.00%
580479      0.00%
183223      0.00%
84735       0.00%
120815      0.00%
156543      0.00%
93047       0.00%
79327       0.00%
546783      0.00%
668639      0.00%
93630       0.00%
562559      0.00%
313327      0.00%
564415      0.00%
52863       0.00%
577007      0.00%
414701      0.00%
169695      0.00%
158175      0.00%
118495      0.00%
315101      0.00%
169711      0.00%
43775       0.00%
118461      0.00%
699067      0.00%
315102      0.00%
420333      0.00%
159358      0.00%
612959      0.00%
289719      0.00%
168831      0.00%
627662      0.00%
694647      0.00%
80351       0.00%
41983       0.00%
811995      0.00%
812509      0.00%
539007      0.00%
153311      0.00%
379615      0.00%
87023       0.00%
564959      0.00%
641503      0.00%
108159      0.00%
85439       0.00%
562911      0.00%
603631      0.00%
829183      0.00%
116191      0.00%
182253      0.00%
824783      0.00%
104927      0.00%
420830      0.00%
640431      0.00%
24255       0.00%
93655       0.00%
109279      0.00%
104063      0.00%
574847      0.00%
290263      0.00%
40671       0.00%
826093      0.00%
830183      0.00%
838123      0.00%
92895       0.00%
576639      0.00%
552638      0.00%
40687       0.00%
575983      0.00%
682478      0.00%
577213      0.00%
547519      0.00%
414679      0.00%
682733      0.00%
51131       0.00%
574399      0.00%
117999      0.00%
306655      0.00%
808429      0.00%
418797      0.00%
547967      0.00%
824927      0.00%
93659       0.00%
605390      0.00%
695005      0.00%
224190      0.00%
288727      0.00%
552311      0.00%
28031       0.00%
77295       0.00%
91519       0.00%
290167      0.00%
829934      0.00%
93559       0.00%
248766      0.00%
812011      0.00%
60791       0.00%
575467      0.00%
633821      0.00%
93407       0.00%
24191       0.00%
548479      0.00%
546431      0.00%
182911      0.00%
812407      0.00%
93567       0.00%
157055      0.00%
563583      0.00%
682455      0.00%
547311      0.00%
682363      0.00%
116447      0.00%
828349      0.00%
28395       0.00%
552667      0.00%
575199      0.00%
370670      0.00%
799725      0.00%
537983      0.00%
152447      0.00%
538367      0.00%
288638      0.00%
288695      0.00%
574335      0.00%
810191      0.00%
248759      0.00%
603111      0.00%
350701      0.00%
551806      0.00%
811991      0.00%
829166      0.00%
612845      0.00%
210878      0.00%
682477      0.00%
576223      0.00%
829159      0.00%
369643      0.00%
174559      0.00%
613101      0.00%
406509      0.00%
576471      0.00%
680925      0.00%
290238      0.00%
676843      0.00%
315070      0.00%
551615      0.00%
297949      0.00%
560862      0.00%
158702      0.00%
676797      0.00%
680942      0.00%
93627       0.00%
173791      0.00%
175327      0.00%
315118      0.00%
547551      0.00%
152543      0.00%
92094       0.00%
574911      0.00%
838359      0.00%
558063      0.00%
828375      0.00%
159422      0.00%
118494      0.00%
577143      0.00%
107503      0.00%
181631      0.00%
182254      0.00%
694747      0.00%
548079      0.00%
603117      0.00%
812471      0.00%
349163      0.00%
288734      0.00%
60286       0.00%
807911      0.00%
355053      0.00%
552686      0.00%
539869      0.00%
183163      0.00%
838365      0.00%
801375      0.00%
84863       0.00%
562047      0.00%
576375      0.00%
568447      0.00%
539071      0.00%
574431      0.00%
290267      0.00%
183998      0.00%
